business_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday
ubxSYGmul7WZoc1WC8DfkQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
3DW4YkYL0lBOG6AS9ksFqQ,None,None,None,None,None,None,None
MArB3aCWhazfb3XZhkK2pw,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,10:0-21:0,10:0-21:0,11:0-19:0
vRR4cMw4FUIiXjo2cOlMrA,None,None,None,None,None,None,None
5ZzmZjt5-5fsX03BL70DgA,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,11:0-23:0,11:0-23:0,None
4mhJ-wW80mMwRvaVcvN8gg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
eDVwdUcsWxXl8ues_k7Esg,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,0:0-0:0,0:0-0:0
lTQE8TXbLyP_ieEWHI87Zw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
XRrcBOUE0DFmuHZgwkvjgQ,None,None,7:0-14:0,7:0-14:0,7:0-14:0,8:0-14:0,8:0-14:0
Eat-LpJwsB4rztxqhBFh5w,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,8:0-13:0,None
k28OVH_iA7vI5dPtfNH2Zw,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,9:0-0:0,9:0-23:0
ZbnFrow_TRDhpzkzTWAVPg,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0,6:0-2:0
TQsl4FN9kMtUcgxLWPXmQQ,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
fWSCn1ao2zNc7Mn8aNHqZA,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,8:0-12:0,None
767U9ayo6pEyY1NaAlbfgg,None,None,11:0-21:0,11:0-18:0,11:0-18:0,11:0-18:0,13:0-17:0
iHi-7vmZ6vQ1Kx6HOrqxKQ,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-2:0,7:0-2:0,7:0-1:0
FTZKj7Lco3-PbgCcqeA2sQ,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,12:0-18:0
7lwMlqz2SvjaWTzNu8a-3A,12:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,None,None
j9LZ5Q7NMP3tynZjj1_-_g,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,None
gX9_IO7B09C5Ix2m7OCgSA,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-23:0
qHFag0AoN6ZP7XKafiRPvA,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-23:0
I2nw7LGLSHN4uUgnHO5H7A,None,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:30,17:30-22:30,None
iBJkMN312pYODkVPIa2U6A,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
g7hXPt-XEJET7aTJxh_Xew,None,None,None,None,None,None,None
U4iOO1IBBrSJ99jgfmHKuw,None,None,None,None,None,None,None
GdiKn-JExlIHCQUDxQ9xgQ,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-13:0,None
fM-29EyHcLXBrYyzNKNRvg,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,None
PtBYoyHs9P3SNG-8G8-EGw,None,None,None,None,None,None,None
fIbQwKIF6LeNlRM5GJQj5Q,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,None,None
7V82ANZ7_ARkA7o0pAMAlA,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-23:0,7:0-18:0,7:0-18:0
x_j0pXOevL_v8egsEDcBBw,None,None,None,None,None,None,None
TqvCZ4jsHe1ADQXy7ypGgQ,None,None,None,None,None,None,None
nJi60J3xiJ-OuYoKrPOYuA,None,None,None,None,None,None,None
OgJ0KxwJcJ9R5bUK0ixCbg,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-2:0,6:0-2:0,6:0-0:0
MCBF67io5EQKrT6SPMRD5A,None,None,None,None,None,None,None
kp8gBI5Fxa6iJFIj7V9IPA,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0
qHFlEo7ZfsBQrDr7rkIJAQ,None,None,None,None,None,None,None
s8PwBK300SvyJ-dxL-FOpg,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0
4DJr4RScJlKV2l7AWiQeqQ,9:0-18:0,10:0-14:0,9:0-18:0,10:0-14:0,9:0-18:0,None,None
vUkeI6IpJ7VKS-_mVv1UiQ,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0
vg4KopGHV778wmsKErAMQw,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
-tm90oXIcaFlgqSX3DStUg,None,None,None,None,None,None,None
hZDNYOfZnVp10pFsycr8rg,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,16:30-21:30
sY2q-FCvmaUgNgAFvewsjA,17:0-21:0,7:0-20:30,None,7:0-20:30,17:0-21:0,9:0-13:30,9:0-13:30
mZzAUziE9T4LSVsGqZRDKg,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,8:0-19:0
8hZblciqzGSBxq22K3FRtQ,6:0-22:30,6:0-22:30,6:0-22:30,6:0-22:30,6:0-22:30,6:0-23:0,6:0-22:30
OqvDEyei-OiG--trw3X1iA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0
DOuaDvnWkMayG5kMVny4VA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,10:0-21:0,11:0-18:0
14RUk3yXzkS3ziqfwSuiPA,None,None,None,None,None,None,None
nJIKbDR9dHAa3A5KWrBoGw,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0
Xs5MqC7-g0vc4nmWDtRZoQ,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,11:0-21:0
0XzfaagGzgapFUkYkY8SnQ,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
P6_r03IS4UW12BoOvM0CEQ,10:0-18:30,10:0-18:30,10:0-18:30,10:0-19:0,10:0-18:30,10:0-18:30,11:0-18:0
ZLoRKv34xolZs8dy6MkB3A,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None
wUBzYVCNSg8KIiGg2hYlbw,None,None,None,None,None,None,None
qPdVXk04VlKdBVQstuh6Qw,None,11:30-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,12:30-17:0
oCbk_T5eyc3KB0iT6T5q9w,None,None,None,None,None,None,None
HbQ1aCQYDDy9QQG1B9ma7g,9:0-20:0,9:0-20:0,9:0-20:0,9:0-21:0,17:0-21:0,17:0-21:0,None
F7odEhS7_jo1CmOHnZaHRQ,None,None,None,None,None,None,None
3YMg6bACfqvrG7MReP-_jA,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-18:0,11:0-18:0
5XS_lZhI7YIsD4tRTrIG4g,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None,None
uefyQpfULfkK4_sDzoxUlA,None,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,10:0-20:0,12:0-17:0
FHM39WOuq1iaK3M8EJt8lQ,None,None,None,None,None,None,None
61ABdwRK_e7FBXX8BM8gjA,None,None,None,None,None,None,None
ErOT4Fr780eUTX7v-ekNqg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
_RoLyFaOoLteuwBUM4JIbQ,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-17:0,9:0-16:0
Dh3eLWmrb37T4JFNKtXAWQ,None,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,10:0-17:0,11:0-16:0
iBYIS5GqkUEHt67-cmWTzw,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-18:0
K1Sw-LYLi5SeXzirmEhZzQ,None,None,None,None,None,None,None
WE28KsdbS1KX62pRFMORHg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
KVjgSja0bGq3ud6YvaA6LQ,None,None,None,None,None,None,None
3C0zSf3FJAIxSdL1Njfysw,9:0-17:0,9:0-17:0,12:0-17:0,12:0-17:0,12:0-17:0,12:0-20:0,12:30-20:0
Zjf5uzPfdfTneZJtO4xvEQ,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,9:0-15:0
Y4UKJsGR5Xu-WHSxqdtflQ,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,9:0-17:0,9:0-17:0
9qcTpWYxrZrN13p1zAP6dA,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-20:0
Xq3Il7Ivobm-RC5YVprqVQ,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-19:0,11:0-19:0
WtSxN6N_kcXqevEzmp7-BA,None,None,None,None,None,None,None
RuSsI15RvF8yCpzgp_DQ1A,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,11:0-15:0,12:0-15:0
BgLkdR5jhVwjGZowHWydaA,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,9:0-15:0
tbOnY3AbzNTEHMsECCALkw,None,None,None,None,None,None,None
hpKRhs2zKCM2ZviG4TKGOQ,None,None,None,None,None,None,None
GdB7us2H1YKmLwThnHl7jg,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,None
572wY6ywuOWQhSxtb6Zl2w,7:30-21:0,7:30-21:0,7:30-21:0,7:30-21:0,7:30-22:0,7:30-22:0,9:30-21:0
JE1DU5Eu4b8C_ddgxDvwfQ,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-3:0,15:0-3:0,15:0-23:0
3QtmPPoceZMOPTQ5lT-_dQ,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0
oTUhDAMPbhR5T6y_AO11hw,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,10:0-18:0,10:0-18:0
AfDAhPqfOD9vnhKomSqAMQ,7:0-16:0,None,7:0-16:0,None,7:0-18:0,7:0-18:0,None
MvtAZWyO6Llv_NB8Ay-nrg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-16:0
47jgIIjM2YpyM0w2uKJCKg,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,9:0-17:0,9:0-17:0
KzftjAOxUGTBjKF19XXXyQ,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,7:30-17:0,None,None
HnovAIOclChHoF4Di7KR2w,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-19:0
R2i7jt7CTEFM5-F7P2TS9A,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,None
zBt_RQqjbKJm2ENiUxrSDA,None,None,None,None,None,None,None
vClNKcp04dbHueXiFXEPJg,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
dRjU-uxMeInyYgBb61Ap7A,None,13:0-22:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,11:0-20:0
GOBCc6oHaozcZp6x3P1Jvg,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-19:0
q9kvh_dYUXZ81buDC_0JnQ,None,None,None,None,None,None,None
3iggLm0iNBodwM6ACWfcWw,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,None,None
jS3BOkaWc1tc6sY6N3Br8Q,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-17:0,10:0-17:0
GkF0aKUFrmVQhDCfWetG3Q,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30
JE94OOkL0kC-CQRvBHrHdQ,10:0-21:0,None,9:0-14:0,10:0-21:0,9:0-18:0,10:0-18:0,11:0-18:0
i0L5-rscX24ACE1xOYesyg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-19:0,11:0-18:0
ktf_QNZaJ1IvnXrncZCQqw,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-20:0,11:0-20:0
CGmotaQmsxe-QB2uF_E2qg,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-17:0,8:0-17:0
7ffhp6shU1EYrpaw50ipYg,None,None,None,None,None,None,None
gD5dX44NzXnv66DyjTaaJQ,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,12:0-19:0
Mqob2l92ZZXAsEeTa2jrhQ,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,11:0-21:0
J37k6bYs-ZSzncLYv6DugQ,None,None,None,None,None,None,None
SsL_7_YEQljp03P10i16wg,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,None,None
40pl2pdyczbk6q-caOapcw,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,10:0-17:0,10:0-17:0,None
jGgJHZdUOBHTgKn3KxEWMQ,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0
VUIkepUdEJRmFCI72DtdZw,11:0-5:0,11:0-5:0,11:0-5:0,11:0-5:0,11:0-5:0,11:0-5:0,11:0-5:0
j1dUPIAN4VOBmY_lAa5ZYQ,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,None,None
BC6EVZdSpCecbduY1bQLsA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,10:0-20:0
6HajaTHbwY1ZCMFgRqQdZw,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,10:0-15:0
1wydHd9ouD30eRFUEy2QZg,None,None,None,None,None,None,None
xxYsX6Gj0-pj-kxKw092LQ,None,None,None,None,None,None,None
CHkSv_NqpdUPuAEpCkpzrw,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0
dSiuYoiNA99khqlffQ6v0w,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-20:30,9:0-17:0,13:30-17:0
6dbGhAUa0AeFhexXptTncQ,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,9:0-16:0,None
idVScFm7ER-RWwiitSlDRQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
OlP-5nb0glVC7FfFiIiQ4A,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-14:0,None
ESoYNiff8Vsb4TaZCT2T4A,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,9:0-22:0,10:0-21:0
hwI1BHqb0nKZRF6BmgwZnA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None
WH6VOyte1UKoq8sp5uD4Wg,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0
bQUNVgWm6tkOWCvfbK73EA,11:0-20:0,13:0-17:0,13:0-17:0,13:0-17:0,13:0-17:0,13:0-17:0,12:0-18:0
9HVfZnKjd85Fy90kVGpIaA,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,None,None
r9vhaF_AWUSZ33PBlLJEqQ,None,None,None,None,None,None,None
V5iZBw9aQahGC5gXVVAG6A,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-18:0,9:0-18:0
-c7xDRIj3pEv5lP_6_ATSw,8:30-18:0,8:30-18:0,8:30-18:0,8:30-18:0,8:30-18:0,None,None
LpK_4zdK3kxtpAiLcwEohg,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,16:0-22:0,None
ZICWv5XK21-QzY47ZcijKQ,None,None,None,None,None,None,None
7ONkTrReRsz9TN6ThjTBlw,None,None,None,None,None,None,None
j2Qh8_Xy5rytclGpId-bHg,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-18:0
bg5Ow7ihoopeD9g4Tnbagw,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-18:0,9:0-18:0,None
cfM0gHqGFQ9CLfDNWxlWHQ,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0
d_aXxO8nBkV1M1rfFfT4hg,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0
ADn5O4AEid21nYmNDtsRLw,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-21:0,9:0-20:0,12:0-18:0
tuc4w8tDPvfABiGuFhX5lQ,None,None,None,None,None,None,None
GGjy1GY06XhMGMT4fP8P5g,6:30-17:0,6:30-17:0,6:30-17:0,6:30-17:0,6:30-17:0,None,None
_qxRLzDVW48u5rx-jOoq3A,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:0-19:0,10:0-17:0
za4t8dnHNgi9vVYNH_y3Kg,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0
CxhsC3PZ98IbEi4yiicJ-Q,None,None,None,None,None,None,None
DAC6WWj-a6uKp3yxYQZfGQ,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
RjFoZYD2VTkgzyZ2AhJ9SQ,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,10:0-16:0,None
QDJBn7I1EdtP9w4nYT24Pw,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
61eXtTmhDepujO7_IdA9-w,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,11:0-1:0,12:0-23:0
0ti7OEVJ8CGsseKleNeQEg,18:30-20:0,18:30-20:0,18:30-20:0,18:30-20:0,18:30-20:0,18:30-20:0,17:30-19:30
aWYWNfHuQJyRwDHaHq8X1w,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-23:0,10:0-23:0,10:0-21:0
8cs8OA8SmlJAOuecZ-wDwA,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,None
g74ClehJVU5h-29-Bx5xwQ,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:30-22:0
aluFo6q1YRjGmcdr-ipXwA,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,None,None
zSVMt1OCg6RPLdY34E1hHA,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,7:0-18:0,8:0-17:0
3QROf9tDhkUUdAAy0GpTxg,8:0-17:0,8:0-17:0,8:0-12:0,8:0-17:0,7:0-14:0,None,None
7AN4P1ZtYN2-Xaix5wkCAQ,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-11:0,None
V8RhIBBwWLW7hYW24Aehig,15:0-20:0,15:0-20:0,16:0-20:0,16:0-20:0,16:0-19:0,9:0-13:30,None
pVm4vDDX6lhQKROqOox15g,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0
M5TGJHrCUzgH9ZLR7O0lkg,10:0-18:30,10:0-18:30,10:0-18:30,10:0-18:30,10:0-18:30,10:0-18:30,None
yHVgKHkyeF5W42YGgOPxpw,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-15:0,None
vI19rgVqPPWDXLDmYD23bA,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,None
axbzjNV9NdbGG57i6tzjIA,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,None,None
Clr6V8zsGnrx1JSzVaMEPA,None,None,None,None,None,None,None
K-XOMPXxUOH68SmTgDJ0GA,None,None,None,None,None,None,None
5-kect9xobWwB_Lk8N2bPw,None,None,None,None,None,None,None
amV1RL4hJ6tuBq223SUfPg,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None
B8cekWp0bHkBUtJbODRoFQ,None,None,None,None,None,None,None
jy_knCvSo_zGNMM7RgPQQQ,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,11:0-17:0
iA1B5SumyOLuFAqpz4paOg,None,None,None,None,None,None,None
HkY2wwA_cvTyxSllbsZDBA,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Bhqb_2tRCcgesaxCuQlkow,9:0-20:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-21:0,10:0-21:0,10:0-17:0
bqNsydGg120edAyvkcjX6g,7:30-23:0,7:30-23:0,7:30-23:0,7:30-23:0,7:30-23:0,7:30-23:0,7:30-23:0
oKLoaYeAjRhuXX73Dzw1TQ,None,None,None,None,None,None,None
wU0xpxKJ0lf7Z28BitkUTA,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
3UScLBD2K1jdCqR-FzIRHA,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None,None,None
x0J4FqlcmpZAxwfyTszKAg,None,None,None,None,None,None,None
guNknKyJQUBSph216CukYg,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,8:0-18:0,None
iTezzhTI7NTrMkn6vfmSjg,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,12:0-22:0
KbdyidaiA4l5IS0tJAM31w,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
id0K2DhGNocMRMoBcvCsyg,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,16:0-21:0
im2J4GZZdEl7s4o21D7rgw,9:0-14:0,9:0-14:0,9:0-14:0,9:0-14:0,9:0-14:0,9:0-14:0,None
6V7xWC3xpzFX4CMQjmDVsA,None,None,None,None,None,None,None
bNaG88ySs7IiliG3muXNeQ,15:0-20:0,15:0-20:0,15:0-20:0,15:0-20:0,15:0-20:0,None,None
LC7sXugc_BkKuZa2ghUhkQ,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
VzduMAuLg98hE-QMQVLp6Q,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
P6I0jwlRjP7FVpOZHsvS7A,None,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,None
KKaImMG2aKPmLpjsdaytwQ,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,None
_CZUfZp5A2TqP5UeohDFVg,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
Fe_5iHrEU2w1M6L4MvFWnA,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,10:0-16:0
PnTmWL4TOq30VAS2OXSC8w,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,None,None
MqzHVkOHFuMnANunpemblA,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30,17:0-20:30
uH2dNi5nKj31_Xf5dTfXdw,None,None,None,None,None,None,None
_q79zpnAAwDLdIfenDuqYQ,None,None,None,None,None,None,None
q4v-I9j1v7WqtxR12uEMxQ,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0
6yVBbfG2ErupprlX1GEH5w,None,None,None,None,None,None,None
QDJ0UYHK5lDWiniL-ALM-Q,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
SH8KerPNCMzYGzEB8fml9A,8:30-20:0,8:30-20:0,8:30-20:0,8:30-20:0,8:30-18:0,8:30-16:0,0:0-0:0
L_lKh8qELeCr8PXFPV8fkA,10:0-18:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,10:0-17:0,10:0-17:0
aHRvHWSbxEQsXO1joL_BrQ,7:0-16:0,None,7:0-16:0,None,7:0-18:0,7:0-18:0,None
cqhyd8MnhGoifel4qBZwgw,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-17:0,12:0-17:0
5BJKXuwxjn-TUAoyImzHkw,None,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,10:0-18:0,None
Xgk-d2x59qhPxOsuCKeShw,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
2UfAbaqefSjVaQ9UcOdQyg,None,None,None,None,None,None,None
7_s_sepnZa3oSFzTtZkMGw,12:0-20:0,10:0-17:0,None,12:0-20:0,10:0-17:0,10:0-17:0,None
X0ZB3kErVCnRor7gzGB_qw,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
_fKi0myDrskrl8xmnAKJyA,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0,9:0-23:0
-xX-Vjol_fwWaN2mn1F1wg,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
8-5X-aC_OKrCeOcAjVSzIA,None,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,8:0-21:0,8:0-14:0
2NICrHy0I5rlEJmlt0ao9A,7:0-22:0,7:0-22:0,7:0-22:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-22:0
RnXIVrxhlEZG1_qslsMjsw,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-23:0,10:0-23:0,None
RZpkCp8eXIk2XT_MP_6CZQ,None,None,None,None,None,None,None
